,1967,1977,1978,1979,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,0.6131377220153809,1.6297357082366943,1.1578354835510254,1.9418468475341797,2.8493905067443848,2.2323169708251953,4.799770355224609,2.154522657394409,1.5209085941314697,2.859320640563965,2.966871738433838,4.08350133895874,3.493924140930176,2.8107588291168213,2.106382131576538,1.2047460079193115,4.176543235778809,2.845247268676758,0.6291742324829102,1.4716501235961914,1.941462755203247,5.654728889465332,4.235526084899902,4.001112937927246,0.7660000324249268,2.551945686340332,0.6113228797912598,2.374342918395996,0.6496901512145996,6.157106876373291,1.3478052616119385,0.7171065807342529,0.9059522151947021,5.23397159576416,1.0307316780090332,5.207221031188965,0.79795241355896,6.686758518218994,3.295013666152954,5.795672416687012,-0.2100505828857422,0.518512487411499,3.593745470046997,5.842141628265381,0.6654331684112549
1,2.566995143890381,2.8442976474761963,1.5712566375732422,2.2829415798187256,3.090336322784424,1.7609071731567383,0.5500345230102539,2.1944258213043213,2.4502973556518555,2.250422477722168,2.693840980529785,6.573715686798096,3.3002657890319824,3.006898880004883,2.010528326034546,1.453430414199829,2.010228157043457,1.920973777770996,4.137357711791992,1.6532542705535889,1.807410717010498,0.46512460708618164,0.9005422592163086,0.8343620300292969,5.226018905639648,3.909985065460205,4.799856185913086,4.2841620445251465,0.5495791435241699,0.9950928688049316,1.1968371868133545,0.49402713775634766,1.2674388885498047,0.8448598384857178,4.903830051422119,0.8259456157684326,4.934384822845459,0.8007533550262451,0.3596158027648926,0.7111384868621826,5.663410663604736,1.0679800510406494,4.159390449523926,0.8838591575622559,2.0682356357574463
2,1.9534289836883545,0.6530375480651855,3.459064483642578,1.3086776733398438,2.9352715015411377,2.8552193641662598,6.731525421142578,3.2736871242523193,3.093183755874634,3.6421117782592773,2.8428800106048584,2.0505895614624023,2.4833016395568848,3.174945831298828,2.030851125717163,5.7077226638793945,3.740492343902588,3.774834156036377,1.3155598640441895,3.586078405380249,3.253791332244873,1.685168981552124,7.7869553565979,2.5640904903411865,8.027783393859863,0.5868682861328125,2.184347152709961,3.5792665481567383,1.8486769199371338,1.6807873249053955,1.9950242042541504,1.8722193241119385,1.814805269241333,2.1651391983032227,5.95323371887207,7.509154319763184,7.020200729370117,1.6692025661468506,1.4279859066009521,5.095447540283203,8.23421573638916,2.1105103492736816,4.254129886627197,1.6176660060882568,3.4209861755371094
3,1.8295321464538574,1.117231845855713,1.4215648174285889,2.4600162506103516,2.808407783508301,1.3482439517974854,0.7043638229370117,3.6362271308898926,2.244568109512329,2.4782371520996094,2.748621940612793,0.9622061252593994,-0.07168173789978027,2.880934715270996,3.6462368965148926,0.7383968830108643,2.1978304386138916,3.7007176876068115,0.15651679039001465,2.7545769214630127,1.9263229370117188,5.095360279083252,1.1332008838653564,2.4856317043304443,1.1034204959869385,1.9048197269439697,1.183121681213379,1.696897268295288,4.9058732986450195,6.51121711730957,6.006728649139404,1.0482378005981445,4.629522323608398,1.0116894245147705,0.606372594833374,6.156955718994141,1.1684775352478027,0.6920361518859863,5.284832000732422,4.598627090454102,0.9710090160369873,0.781771183013916,0.7441568374633789,0.9552161693572998,2.335644483566284
4,2.301638603210449,2.143124580383301,3.4742984771728516,2.188537836074829,2.7320594787597656,2.6551053524017334,1.2947804927825928,1.701611042022705,3.1405344009399414,3.882908344268799,3.166499614715576,6.598085403442383,2.5563201904296875,2.9861481189727783,2.4637556076049805,1.6686291694641113,2.4611401557922363,2.431790828704834,1.3517439365386963,1.8774511814117432,2.662984609603882,1.545149326324463,1.554307460784912,2.1316726207733154,1.6865167617797852,3.656357765197754,1.7257003784179688,2.382343053817749,1.6232380867004395,6.367546081542969,7.208634376525879,6.946878910064697,1.6268353462219238,7.566787242889404,6.221124649047852,1.7334821224212646,6.069787979125977,5.591005325317383,1.6209964752197266,7.516948699951172,1.8420469760894775,7.171417713165283,1.2171094417572021,0.9735507965087891,1.5368549823760986
5,2.0379562377929688,2.3629150390625,3.4413111209869385,2.213860511779785,3.4136853218078613,2.1588897705078125,7.0625901222229,2.0074715614318848,3.369701862335205,1.7646328210830688,3.5458014011383057,1.6873124837875366,2.771188259124756,3.7975893020629883,2.5805768966674805,7.057499885559082,1.5453060865402222,3.3721113204956055,1.2820168733596802,3.3405680656433105,2.2686691284179688,6.982376575469971,7.972444534301758,1.4556981325149536,5.838866233825684,2.6270413398742676,6.819550037384033,3.4293408393859863,6.74470853805542,4.380370616912842,6.666218280792236,1.1905070543289185,1.5645684003829956,5.550088882446289,0.6382673978805542,0.8906944990158081,1.220464825630188,5.978428363800049,-2.8494553565979004,5.5600762367248535,5.798055648803711,0.8279937505722046,5.146517276763916,1.2302416563034058,3.088731527328491
6,2.392685890197754,1.8006541728973389,4.232074737548828,1.9009950160980225,3.613100528717041,3.2516751289367676,0.7946953773498535,2.2885780334472656,3.2554638385772705,2.2690484523773193,3.1849300861358643,1.0583813190460205,2.9866952896118164,0.22436094284057617,2.0416853427886963,-0.06162548065185547,2.431020736694336,2.3534340858459473,0.828505277633667,4.103194713592529,2.496797561645508,1.2475812435150146,0.928790807723999,2.2748982906341553,1.322533130645752,3.022552013397217,1.2340331077575684,2.2034411430358887,0.9025089740753174,6.556588172912598,0.9612979888916016,5.640334129333496,6.141508102416992,1.2243304252624512,1.600484848022461,4.578678131103516,6.979549407958984,1.1694958209991455,6.285253524780273,0.9704134464263916,6.238397598266602,6.766849517822266,0.5782504081726074,0.7160921096801758,2.88250470161438
7,2.892723560333252,2.873230457305908,2.6539411544799805,3.009098768234253,3.0262277126312256,1.0696091651916504,1.3827340602874756,2.3158528804779053,2.663547992706299,2.0276403427124023,2.115499258041382,1.381014347076416,2.3451383113861084,2.3842923641204834,3.656179904937744,1.9563791751861572,1.7792718410491943,0.9954876899719238,6.869702339172363,3.4053146839141846,2.434215784072876,1.5032460689544678,5.548179626464844,2.4030117988586426,1.4958817958831787,2.845430374145508,1.3261160850524902,2.219311475753784,1.3407001495361328,4.616832733154297,1.1664142608642578,1.6787314414978027,7.393868446350098,1.7593181133270264,1.7143065929412842,1.4250411987304688,1.6657674312591553,5.7913055419921875,1.1751482486724854,1.207395076751709,1.124128818511963,1.5830223560333252,4.2862443923950195,6.611909866333008,2.2622249126434326
8,2.391550064086914,1.8702553510665894,1.283521056175232,3.664803981781006,2.2907652854919434,1.2921420335769653,0.5808513164520264,3.872176170349121,1.2799452543258667,2.7022762298583984,1.0690762996673584,0.7238056659698486,1.5728200674057007,3.642547130584717,1.5356694459915161,1.0146152973175049,1.3610717058181763,1.3517893552780151,0.4000217914581299,2.513289213180542,1.0237581729888916,0.8225524425506592,0.39494776725769043,3.4365992546081543,4.317156791687012,3.833148717880249,0.46286797523498535,4.009385108947754,0.23865675926208496,0.575239896774292,0.528146505355835,0.8027923107147217,4.393798828125,0.7954623699188232,0.43712353706359863,0.4864933490753174,0.4829237461090088,0.8447582721710205,5.724470138549805,1.021251916885376,0.34532809257507324,5.019489765167236,0.1714327335357666,0.9047071933746338,2.502650022506714
9,1.7452651262283325,2.083425521850586,0.7699640989303589,1.457086443901062,1.8634346723556519,1.5387173891067505,0.3901979923248291,2.9304914474487305,1.8994046449661255,1.4500237703323364,3.0672545433044434,0.5565298795700073,2.0248470306396484,1.8766041994094849,2.5410208702087402,5.88637638092041,3.1265077590942383,0.8974817991256714,0.4578568935394287,0.8705333471298218,2.067951202392578,0.6495355367660522,4.842034339904785,1.224861741065979,0.4738271236419678,3.163280963897705,5.3990936279296875,2.72506046295166,0.6007207632064819,0.7198735475540161,6.012673377990723,0.5467120409011841,1.1120439767837524,0.7978371381759644,3.889232873916626,5.255049705505371,0.566325306892395,0.5046651363372803,3.196869134902954,0.349013090133667,0.2339627742767334,4.321364879608154,0.24214577674865723,3.634594440460205,3.0807852745056152
